unique_id,bank_account
uniqueid_11749xRwanda,1
uniqueid_11750xRwanda,1
uniqueid_11751xRwanda,1
uniqueid_11752xRwanda,1
uniqueid_11753xRwanda,1
uniqueid_11754xRwanda,1
uniqueid_11755xRwanda,1
uniqueid_11756xRwanda,1
uniqueid_11757xRwanda,1
uniqueid_11758xRwanda,1
uniqueid_11759xRwanda,1
uniqueid_11760xRwanda,1
uniqueid_11761xRwanda,1
uniqueid_11762xRwanda,1
uniqueid_11763xRwanda,1
uniqueid_11764xRwanda,1
uniqueid_11765xRwanda,1
uniqueid_11766xRwanda,1
uniqueid_11767xRwanda,1
uniqueid_11768xRwanda,1
uniqueid_11769xRwanda,1
uniqueid_11770xRwanda,1
uniqueid_11771xRwanda,1
uniqueid_11772xRwanda,1
uniqueid_11773xRwanda,1
uniqueid_11774xRwanda,1
uniqueid_11775xRwanda,1
uniqueid_11776xRwanda,1
uniqueid_11777xRwanda,1
uniqueid_11778xRwanda,1
uniqueid_11779xRwanda,1
uniqueid_11780xRwanda,1
uniqueid_11781xRwanda,1
uniqueid_11782xRwanda,1
uniqueid_11783xRwanda,1
uniqueid_11784xRwanda,1
uniqueid_11785xRwanda,1
uniqueid_11786xRwanda,1
uniqueid_11787xRwanda,1
uniqueid_11788xRwanda,1
uniqueid_11789xRwanda,1
uniqueid_11790xRwanda,1
uniqueid_11791xRwanda,1
uniqueid_11792xRwanda,1
uniqueid_11793xRwanda,1
uniqueid_11794xRwanda,1
uniqueid_11795xRwanda,1
uniqueid_11796xRwanda,1
uniqueid_11797xRwanda,1
uniqueid_11798xRwanda,1
uniqueid_11799xRwanda,1
uniqueid_11800xRwanda,1
uniqueid_11801xRwanda,1
uniqueid_11802xRwanda,1
uniqueid_11803xRwanda,1
uniqueid_11804xRwanda,0
uniqueid_11805xRwanda,0
uniqueid_11806xRwanda,1
uniqueid_11807xRwanda,1
uniqueid_11808xRwanda,1
uniqueid_11809xRwanda,1
uniqueid_11810xRwanda,1
uniqueid_11811xRwanda,1
uniqueid_11812xRwanda,1
uniqueid_11813xRwanda,1
uniqueid_11814xRwanda,1
uniqueid_11815xRwanda,0
uniqueid_11816xRwanda,1
uniqueid_11817xRwanda,1
uniqueid_11818xRwanda,1
uniqueid_11819xRwanda,1
uniqueid_11820xRwanda,1
uniqueid_11821xRwanda,1
uniqueid_11822xRwanda,1
uniqueid_11823xRwanda,1
uniqueid_11824xRwanda,1
uniqueid_11825xRwanda,1
uniqueid_11826xRwanda,1
uniqueid_11827xRwanda,1
uniqueid_11828xRwanda,1
uniqueid_11829xRwanda,1
uniqueid_11830xRwanda,1
uniqueid_11831xRwanda,1
uniqueid_11832xRwanda,1
uniqueid_11833xRwanda,1
uniqueid_11834xRwanda,1
uniqueid_11835xRwanda,1
uniqueid_11836xRwanda,0
uniqueid_11837xRwanda,1
uniqueid_11838xRwanda,1
uniqueid_11839xRwanda,1
uniqueid_11840xRwanda,1
uniqueid_11841xRwanda,1
uniqueid_11842xRwanda,1
uniqueid_11843xRwanda,1
uniqueid_11844xRwanda,1
uniqueid_11845xRwanda,1
uniqueid_11846xRwanda,0
uniqueid_11847xRwanda,1
uniqueid_11848xRwanda,1
uniqueid_11849xRwanda,1
uniqueid_11850xRwanda,1
uniqueid_11851xRwanda,1
uniqueid_11852xRwanda,1
uniqueid_11853xRwanda,1
uniqueid_11854xRwanda,0
uniqueid_11855xRwanda,1
uniqueid_11856xRwanda,1
uniqueid_11857xRwanda,1
uniqueid_11858xRwanda,1
uniqueid_11859xRwanda,1
uniqueid_11860xRwanda,1
uniqueid_11861xRwanda,1
uniqueid_11862xRwanda,1
uniqueid_11863xRwanda,1
uniqueid_11864xRwanda,1
uniqueid_11865xRwanda,1
uniqueid_11866xRwanda,1
uniqueid_11867xRwanda,1
uniqueid_11868xRwanda,1
uniqueid_11869xRwanda,1
uniqueid_11870xRwanda,1
uniqueid_11871xRwanda,1
uniqueid_11872xRwanda,1
uniqueid_11873xRwanda,1
uniqueid_11874xRwanda,1
uniqueid_11875xRwanda,1
uniqueid_11876xRwanda,1
uniqueid_11877xRwanda,1
uniqueid_11878xRwanda,1
uniqueid_11879xRwanda,1
uniqueid_11880xRwanda,0
uniqueid_11881xRwanda,1
uniqueid_11882xRwanda,1
uniqueid_11883xRwanda,1
uniqueid_11884xRwanda,1
uniqueid_11885xRwanda,1
uniqueid_11886xRwanda,1
uniqueid_11887xRwanda,1
uniqueid_11888xRwanda,1
uniqueid_11889xRwanda,1
uniqueid_11890xRwanda,1
uniqueid_11891xRwanda,1
uniqueid_11892xRwanda,1
uniqueid_11893xRwanda,1
uniqueid_11894xRwanda,1
uniqueid_11895xRwanda,1
uniqueid_11896xRwanda,1
uniqueid_11897xRwanda,1
uniqueid_11898xRwanda,1
uniqueid_11899xRwanda,1
uniqueid_11900xRwanda,1
uniqueid_11901xRwanda,1
uniqueid_11902xRwanda,1
uniqueid_11903xRwanda,1
uniqueid_11904xRwanda,1
uniqueid_11905xRwanda,1
uniqueid_11906xRwanda,1
uniqueid_11907xRwanda,1
uniqueid_11908xRwanda,1
uniqueid_11909xRwanda,1
uniqueid_11910xRwanda,1
uniqueid_11911xRwanda,1
uniqueid_11912xRwanda,1
uniqueid_11913xRwanda,1
uniqueid_11914xRwanda,1
uniqueid_11915xRwanda,1
uniqueid_11916xRwanda,1
uniqueid_11917xRwanda,1
uniqueid_11918xRwanda,1
uniqueid_11919xRwanda,1
uniqueid_11920xRwanda,1
uniqueid_11921xRwanda,1
uniqueid_11922xRwanda,1
uniqueid_11923xRwanda,1
uniqueid_11924xRwanda,1
uniqueid_11925xRwanda,1
uniqueid_11926xRwanda,1
uniqueid_11927xRwanda,1
uniqueid_11928xRwanda,1
uniqueid_11929xRwanda,1
uniqueid_11930xRwanda,1
uniqueid_11931xRwanda,1
uniqueid_11932xRwanda,1
uniqueid_11933xRwanda,1
uniqueid_11934xRwanda,1
uniqueid_11935xRwanda,1
uniqueid_11936xRwanda,1
uniqueid_11937xRwanda,1
uniqueid_11938xRwanda,1
uniqueid_11939xRwanda,1
uniqueid_11940xRwanda,0
uniqueid_11941xRwanda,1
uniqueid_11942xRwanda,1
uniqueid_11943xRwanda,1
uniqueid_11944xRwanda,1
uniqueid_11945xRwanda,1
uniqueid_11946xRwanda,1
uniqueid_11947xRwanda,0
uniqueid_11948xRwanda,1
uniqueid_11949xRwanda,1
uniqueid_11950xRwanda,0
uniqueid_11951xRwanda,1
uniqueid_11952xRwanda,1
uniqueid_11953xRwanda,1
uniqueid_11954xRwanda,1
uniqueid_11955xRwanda,0
uniqueid_11956xRwanda,1
uniqueid_11957xRwanda,1
uniqueid_11958xRwanda,1
uniqueid_11959xRwanda,1
uniqueid_11960xRwanda,1
uniqueid_11961xRwanda,1
uniqueid_11962xRwanda,1
uniqueid_11963xRwanda,1
uniqueid_11964xRwanda,1
uniqueid_11965xRwanda,1
uniqueid_11966xRwanda,1
uniqueid_11967xRwanda,1
uniqueid_11968xRwanda,1
uniqueid_11969xRwanda,1
uniqueid_11970xRwanda,1
uniqueid_11971xRwanda,1
uniqueid_11972xRwanda,1
uniqueid_11973xRwanda,1
uniqueid_11974xRwanda,1
uniqueid_11975xRwanda,1
uniqueid_11976xRwanda,1
uniqueid_11977xRwanda,1
uniqueid_11978xRwanda,1
uniqueid_11979xRwanda,1
uniqueid_11980xRwanda,1
uniqueid_11981xRwanda,1
uniqueid_11982xRwanda,1
uniqueid_11983xRwanda,1
uniqueid_11984xRwanda,1
uniqueid_11985xRwanda,1
uniqueid_11986xRwanda,1
uniqueid_11987xRwanda,1
uniqueid_11988xRwanda,1
uniqueid_11989xRwanda,1
uniqueid_11990xRwanda,1
uniqueid_11991xRwanda,1
uniqueid_11992xRwanda,1
uniqueid_11993xRwanda,1
uniqueid_11994xRwanda,1
uniqueid_11995xRwanda,1
uniqueid_11996xRwanda,1
uniqueid_11997xRwanda,1
uniqueid_11998xRwanda,1
uniqueid_11999xRwanda,1
uniqueid_12000xRwanda,1
uniqueid_12001xRwanda,1
uniqueid_12002xRwanda,1
uniqueid_12003xRwanda,1
uniqueid_12004xRwanda,1
uniqueid_12005xRwanda,1
uniqueid_12006xRwanda,1
uniqueid_12007xRwanda,1
uniqueid_12008xRwanda,1
uniqueid_12009xRwanda,1
uniqueid_12010xRwanda,1
uniqueid_12011xRwanda,1
uniqueid_12012xRwanda,1
uniqueid_12013xRwanda,1
uniqueid_12014xRwanda,1
uniqueid_12015xRwanda,1
uniqueid_12016xRwanda,1
uniqueid_12017xRwanda,1
uniqueid_12018xRwanda,0
uniqueid_12019xRwanda,1
uniqueid_12020xRwanda,0
uniqueid_12021xRwanda,1
uniqueid_12022xRwanda,1
uniqueid_12023xRwanda,1
uniqueid_12024xRwanda,1
uniqueid_12025xRwanda,1
uniqueid_12026xRwanda,1
uniqueid_12027xRwanda,1
uniqueid_12028xRwanda,0
uniqueid_12029xRwanda,1
uniqueid_12030xRwanda,1
uniqueid_12031xRwanda,1
uniqueid_12032xRwanda,1
uniqueid_12033xRwanda,1
uniqueid_12034xRwanda,1
uniqueid_12035xRwanda,1
uniqueid_12036xRwanda,1
uniqueid_12037xRwanda,1
uniqueid_12038xRwanda,1
uniqueid_12039xRwanda,1
uniqueid_12040xRwanda,1
uniqueid_12041xRwanda,1
uniqueid_12042xRwanda,1
uniqueid_12043xRwanda,1
uniqueid_12044xRwanda,1
uniqueid_12045xRwanda,1
uniqueid_12046xRwanda,1
uniqueid_12047xRwanda,1
uniqueid_12048xRwanda,1
uniqueid_12049xRwanda,1
uniqueid_12050xRwanda,1
uniqueid_12051xRwanda,0
uniqueid_12052xRwanda,1
uniqueid_12053xRwanda,1
uniqueid_12054xRwanda,1
uniqueid_12055xRwanda,0
uniqueid_12056xRwanda,1
uniqueid_12057xRwanda,1
uniqueid_12058xRwanda,1
uniqueid_12059xRwanda,1
uniqueid_12060xRwanda,1
uniqueid_12061xRwanda,1
uniqueid_12062xRwanda,0
uniqueid_12063xRwanda,1
uniqueid_12064xRwanda,1
uniqueid_12065xRwanda,1
uniqueid_12066xRwanda,1
uniqueid_12067xRwanda,1
uniqueid_12068xRwanda,1
uniqueid_12069xRwanda,1
uniqueid_12070xRwanda,1
uniqueid_12071xRwanda,1
uniqueid_12072xRwanda,1
uniqueid_12073xRwanda,1
uniqueid_12074xRwanda,1
uniqueid_12075xRwanda,1
uniqueid_12076xRwanda,1
uniqueid_12077xRwanda,1
uniqueid_12078xRwanda,1
uniqueid_12079xRwanda,1
uniqueid_12080xRwanda,1
uniqueid_12081xRwanda,1
uniqueid_12082xRwanda,1
uniqueid_12083xRwanda,1
uniqueid_12084xRwanda,1
uniqueid_12085xRwanda,1
uniqueid_12086xRwanda,1
uniqueid_12087xRwanda,1
uniqueid_12088xRwanda,1
uniqueid_12089xRwanda,1
uniqueid_12090xRwanda,1
uniqueid_12091xRwanda,1
uniqueid_12092xRwanda,0
uniqueid_12093xRwanda,1
uniqueid_12094xRwanda,1
uniqueid_12095xRwanda,1
uniqueid_12096xRwanda,1
uniqueid_12097xRwanda,1
uniqueid_12098xRwanda,1
uniqueid_12099xRwanda,0
uniqueid_12100xRwanda,1
uniqueid_12101xRwanda,1
uniqueid_12102xRwanda,1
uniqueid_12103xRwanda,1
uniqueid_12104xRwanda,1
uniqueid_12105xRwanda,1
uniqueid_12106xRwanda,1
uniqueid_12107xRwanda,1
uniqueid_12108xRwanda,1
uniqueid_12109xRwanda,1
uniqueid_12110xRwanda,1
uniqueid_12111xRwanda,1
uniqueid_12112xRwanda,1
uniqueid_12113xRwanda,1
uniqueid_12114xRwanda,1
uniqueid_12115xRwanda,1
uniqueid_12116xRwanda,1
uniqueid_12117xRwanda,1
uniqueid_12118xRwanda,1
uniqueid_12119xRwanda,1
uniqueid_12120xRwanda,1
uniqueid_12121xRwanda,1
uniqueid_12122xRwanda,0
uniqueid_12123xRwanda,1
uniqueid_12124xRwanda,1
uniqueid_12125xRwanda,1
uniqueid_12126xRwanda,1
uniqueid_12127xRwanda,1
uniqueid_12128xRwanda,1
uniqueid_12129xRwanda,1
uniqueid_12130xRwanda,1
uniqueid_12131xRwanda,1
uniqueid_12132xRwanda,1
uniqueid_12133xRwanda,1
uniqueid_12134xRwanda,1
uniqueid_12135xRwanda,1
uniqueid_12136xRwanda,1
uniqueid_12137xRwanda,1
uniqueid_12138xRwanda,1
uniqueid_12139xRwanda,1
uniqueid_12140xRwanda,1
uniqueid_12141xRwanda,1
uniqueid_12142xRwanda,1
uniqueid_12143xRwanda,1
uniqueid_12144xRwanda,0
uniqueid_12145xRwanda,1
uniqueid_12146xRwanda,1
uniqueid_12147xRwanda,1
uniqueid_12148xRwanda,1
uniqueid_12149xRwanda,1
uniqueid_12150xRwanda,1
uniqueid_12151xRwanda,1
uniqueid_12152xRwanda,1
uniqueid_12153xRwanda,1
uniqueid_12154xRwanda,1
uniqueid_12155xRwanda,1
uniqueid_12156xRwanda,1
uniqueid_12157xRwanda,1
uniqueid_12158xRwanda,1
uniqueid_12159xRwanda,1
uniqueid_12160xRwanda,1
uniqueid_12161xRwanda,1
uniqueid_12162xRwanda,1
uniqueid_12163xRwanda,1
uniqueid_12164xRwanda,1
uniqueid_12165xRwanda,1
uniqueid_12166xRwanda,1
uniqueid_12167xRwanda,1
uniqueid_12168xRwanda,1
uniqueid_12169xRwanda,1
uniqueid_12170xRwanda,1
uniqueid_12171xRwanda,1
uniqueid_12172xRwanda,1
uniqueid_12173xRwanda,1
uniqueid_12174xRwanda,1
uniqueid_12175xRwanda,1
uniqueid_12176xRwanda,1
uniqueid_12177xRwanda,1
uniqueid_12178xRwanda,1
uniqueid_12179xRwanda,1
uniqueid_12180xRwanda,1
uniqueid_12181xRwanda,1
uniqueid_12182xRwanda,1
uniqueid_12183xRwanda,0
uniqueid_12184xRwanda,1
uniqueid_12185xRwanda,1
uniqueid_12186xRwanda,1
uniqueid_12187xRwanda,1
uniqueid_12188xRwanda,1
uniqueid_12189xRwanda,1
uniqueid_12190xRwanda,1
uniqueid_12191xRwanda,1
uniqueid_12192xRwanda,1
uniqueid_12193xRwanda,1
uniqueid_12194xRwanda,1
uniqueid_12195xRwanda,1
uniqueid_12196xRwanda,1
uniqueid_12197xRwanda,1
uniqueid_12198xRwanda,1
uniqueid_12199xRwanda,1
uniqueid_12200xRwanda,1
uniqueid_12201xRwanda,0
uniqueid_12202xRwanda,1
uniqueid_12203xRwanda,1
uniqueid_12204xRwanda,0
uniqueid_12205xRwanda,1
uniqueid_12206xRwanda,1
uniqueid_12207xRwanda,1
uniqueid_12208xRwanda,1
uniqueid_12209xRwanda,1
uniqueid_12210xRwanda,1
uniqueid_12211xRwanda,1
uniqueid_12212xRwanda,1
uniqueid_12213xRwanda,1
uniqueid_12214xRwanda,1
uniqueid_12215xRwanda,1
uniqueid_12216xRwanda,1
uniqueid_12217xRwanda,1
uniqueid_12218xRwanda,1
uniqueid_12219xRwanda,1
uniqueid_12220xRwanda,1
uniqueid_12221xRwanda,1
uniqueid_12222xRwanda,1
uniqueid_12223xRwanda,1
uniqueid_12224xRwanda,1
uniqueid_12225xRwanda,1
uniqueid_12226xRwanda,1
uniqueid_12227xRwanda,1
uniqueid_12228xRwanda,1
uniqueid_12229xRwanda,1
uniqueid_12230xRwanda,1
uniqueid_12231xRwanda,1
uniqueid_12232xRwanda,1
uniqueid_12233xRwanda,1
uniqueid_12234xRwanda,1
uniqueid_12235xRwanda,1
uniqueid_12236xRwanda,1
uniqueid_12237xRwanda,1
uniqueid_12238xRwanda,1
uniqueid_12239xRwanda,1
uniqueid_12240xRwanda,1
uniqueid_12241xRwanda,1
uniqueid_12242xRwanda,0
uniqueid_12243xRwanda,1
uniqueid_12244xRwanda,1
uniqueid_12245xRwanda,1
uniqueid_12246xRwanda,1
uniqueid_12247xRwanda,1
uniqueid_12248xRwanda,1
uniqueid_12249xRwanda,1
uniqueid_12250xRwanda,0
uniqueid_12251xRwanda,1
uniqueid_12252xRwanda,0
uniqueid_12253xRwanda,1
uniqueid_12254xRwanda,1
uniqueid_12255xRwanda,1
uniqueid_12256xRwanda,1
uniqueid_12257xRwanda,1
uniqueid_12258xRwanda,1
uniqueid_12259xRwanda,1
uniqueid_12260xRwanda,1
uniqueid_12261xRwanda,1
uniqueid_12262xRwanda,1
uniqueid_12263xRwanda,1
uniqueid_12264xRwanda,1
uniqueid_12265xRwanda,1
uniqueid_12266xRwanda,1
uniqueid_12267xRwanda,1
uniqueid_12268xRwanda,1
uniqueid_12269xRwanda,1
uniqueid_12270xRwanda,1
uniqueid_12271xRwanda,1
uniqueid_12272xRwanda,1
uniqueid_12273xRwanda,1
uniqueid_12274xRwanda,1
uniqueid_12275xRwanda,1
uniqueid_12276xRwanda,1
uniqueid_12277xRwanda,1
uniqueid_12278xRwanda,1
uniqueid_12279xRwanda,1
uniqueid_12280xRwanda,1
uniqueid_12281xRwanda,1
uniqueid_12282xRwanda,1
uniqueid_12283xRwanda,1
uniqueid_12284xRwanda,1
uniqueid_12285xRwanda,1
uniqueid_12286xRwanda,1
uniqueid_12287xRwanda,1
uniqueid_12288xRwanda,1
uniqueid_12289xRwanda,1
uniqueid_12290xRwanda,1
uniqueid_12291xRwanda,1
uniqueid_12292xRwanda,1
uniqueid_12293xRwanda,1
uniqueid_12294xRwanda,1
uniqueid_12295xRwanda,1
uniqueid_12296xRwanda,1
uniqueid_12297xRwanda,1
uniqueid_12298xRwanda,1
uniqueid_12299xRwanda,1
uniqueid_12300xRwanda,1
uniqueid_12301xRwanda,1
uniqueid_12302xRwanda,1
uniqueid_12303xRwanda,0
uniqueid_12304xRwanda,1
uniqueid_12305xRwanda,1
uniqueid_12306xRwanda,1
uniqueid_12307xRwanda,1
uniqueid_12308xRwanda,1
uniqueid_12309xRwanda,1
uniqueid_12310xRwanda,1
uniqueid_12311xRwanda,1
uniqueid_12312xRwanda,1
uniqueid_12313xRwanda,1
uniqueid_12314xRwanda,1
uniqueid_12315xRwanda,1
uniqueid_12316xRwanda,1
uniqueid_12317xRwanda,1
uniqueid_12318xRwanda,0
uniqueid_12319xRwanda,1
uniqueid_12320xRwanda,1
uniqueid_12321xRwanda,1
uniqueid_12322xRwanda,1
uniqueid_12323xRwanda,1
uniqueid_12324xRwanda,1
uniqueid_12325xRwanda,1
uniqueid_12326xRwanda,1
uniqueid_12327xRwanda,1
uniqueid_12328xRwanda,1
uniqueid_12329xRwanda,1
uniqueid_12330xRwanda,1
uniqueid_12331xRwanda,1
uniqueid_12332xRwanda,1
uniqueid_12333xRwanda,1
uniqueid_12334xRwanda,1
uniqueid_12335xRwanda,1
uniqueid_12336xRwanda,1
uniqueid_12337xRwanda,1
uniqueid_12338xRwanda,1
uniqueid_12339xRwanda,1
uniqueid_12340xRwanda,1
uniqueid_12341xRwanda,1
uniqueid_12342xRwanda,1
uniqueid_12343xRwanda,1
uniqueid_12344xRwanda,1
uniqueid_12345xRwanda,1
uniqueid_12346xRwanda,1
uniqueid_12347xRwanda,1
uniqueid_12348xRwanda,1
uniqueid_12349xRwanda,1
uniqueid_12350xRwanda,1
uniqueid_12351xRwanda,1
uniqueid_12352xRwanda,1
uniqueid_12353xRwanda,1
uniqueid_12354xRwanda,1
uniqueid_12355xRwanda,1
uniqueid_12356xRwanda,1
uniqueid_12357xRwanda,1
uniqueid_12358xRwanda,1
uniqueid_12359xRwanda,1
uniqueid_12360xRwanda,1
uniqueid_12361xRwanda,0
uniqueid_12362xRwanda,1
uniqueid_12363xRwanda,0
uniqueid_12364xRwanda,1
uniqueid_12365xRwanda,1
uniqueid_12366xRwanda,1
uniqueid_12367xRwanda,1
uniqueid_12368xRwanda,1
uniqueid_12369xRwanda,1
uniqueid_12370xRwanda,1
uniqueid_12371xRwanda,1
uniqueid_12372xRwanda,1
uniqueid_12373xRwanda,1
uniqueid_12374xRwanda,1
uniqueid_12375xRwanda,1
uniqueid_12376xRwanda,1
uniqueid_12377xRwanda,1
uniqueid_12378xRwanda,1
uniqueid_12379xRwanda,1
uniqueid_12380xRwanda,1
uniqueid_12381xRwanda,1
uniqueid_12382xRwanda,1
uniqueid_12383xRwanda,1
uniqueid_12384xRwanda,1
uniqueid_12385xRwanda,1
uniqueid_12386xRwanda,1
uniqueid_12387xRwanda,1
uniqueid_12388xRwanda,1
uniqueid_12389xRwanda,1
uniqueid_12390xRwanda,1
uniqueid_12391xRwanda,1
uniqueid_12392xRwanda,1
uniqueid_12393xRwanda,1
uniqueid_12394xRwanda,1
uniqueid_12395xRwanda,1
uniqueid_12396xRwanda,1
uniqueid_12397xRwanda,1
uniqueid_12398xRwanda,1
uniqueid_12399xRwanda,1
uniqueid_12400xRwanda,1
uniqueid_12401xRwanda,1
uniqueid_12402xRwanda,1
uniqueid_12403xRwanda,1
uniqueid_12404xRwanda,1
uniqueid_12405xRwanda,1
uniqueid_12406xRwanda,1
uniqueid_12407xRwanda,1
uniqueid_12408xRwanda,1
uniqueid_12409xRwanda,1
uniqueid_12410xRwanda,1
uniqueid_12411xRwanda,1
uniqueid_12412xRwanda,1
uniqueid_12413xRwanda,1
uniqueid_12414xRwanda,1
uniqueid_12415xRwanda,1
uniqueid_12416xRwanda,1
uniqueid_12417xRwanda,1
uniqueid_12418xRwanda,1
uniqueid_12419xRwanda,1
uniqueid_12420xRwanda,1
uniqueid_12421xRwanda,0
uniqueid_12422xRwanda,1
uniqueid_12423xRwanda,1
uniqueid_12424xRwanda,1
uniqueid_12425xRwanda,1
uniqueid_12426xRwanda,1
uniqueid_12427xRwanda,1
uniqueid_12428xRwanda,1
uniqueid_12429xRwanda,1
uniqueid_12430xRwanda,1
uniqueid_12431xRwanda,1
uniqueid_12432xRwanda,1
uniqueid_12433xRwanda,1
uniqueid_12434xRwanda,0
uniqueid_12435xRwanda,1
uniqueid_12436xRwanda,1
uniqueid_12437xRwanda,1
uniqueid_12438xRwanda,1
uniqueid_12439xRwanda,1
uniqueid_12440xRwanda,1
uniqueid_12441xRwanda,1
uniqueid_12442xRwanda,1
uniqueid_12443xRwanda,1
uniqueid_12444xRwanda,1
uniqueid_12445xRwanda,1
uniqueid_12446xRwanda,1
uniqueid_12447xRwanda,1
uniqueid_12448xRwanda,1
uniqueid_12449xRwanda,1
uniqueid_12450xRwanda,1
uniqueid_12451xRwanda,1
uniqueid_12452xRwanda,1
uniqueid_12453xRwanda,1
uniqueid_12454xRwanda,1
uniqueid_12455xRwanda,1
uniqueid_12456xRwanda,1
uniqueid_12457xRwanda,1
uniqueid_12458xRwanda,1
uniqueid_12459xRwanda,1
uniqueid_12460xRwanda,1
uniqueid_12461xRwanda,1
uniqueid_12462xRwanda,1
uniqueid_12463xRwanda,1
uniqueid_12464xRwanda,1
uniqueid_12465xRwanda,1
uniqueid_12466xRwanda,1
uniqueid_12467xRwanda,1
uniqueid_12468xRwanda,1
uniqueid_12469xRwanda,1
uniqueid_12470xRwanda,1
uniqueid_12471xRwanda,1
uniqueid_12472xRwanda,1
uniqueid_12473xRwanda,1
uniqueid_12474xRwanda,1
uniqueid_12475xRwanda,1
uniqueid_12476xRwanda,1
uniqueid_12477xRwanda,1
uniqueid_12478xRwanda,1
uniqueid_12479xRwanda,1
uniqueid_12480xRwanda,1
uniqueid_6490xTanzania,1
uniqueid_6498xTanzania,1
uniqueid_6502xTanzania,1
uniqueid_6504xTanzania,0
uniqueid_6524xTanzania,1
uniqueid_6544xTanzania,0
uniqueid_6551xTanzania,0
uniqueid_6562xTanzania,1
uniqueid_6569xTanzania,1
uniqueid_6574xTanzania,0
uniqueid_6580xTanzania,0
uniqueid_6583xTanzania,0
uniqueid_6594xTanzania,0
uniqueid_6598xTanzania,0
uniqueid_6600xTanzania,0
uniqueid_6604xTanzania,1
uniqueid_6618xTanzania,0
uniqueid_6638xTanzania,1
uniqueid_6639xTanzania,1
uniqueid_6640xTanzania,0
uniqueid_6641xTanzania,1
uniqueid_6642xTanzania,0
uniqueid_6643xTanzania,1
uniqueid_6644xTanzania,1
uniqueid_6645xTanzania,1
uniqueid_6646xTanzania,1
uniqueid_6647xTanzania,1
uniqueid_6648xTanzania,1
uniqueid_6649xTanzania,1
uniqueid_6650xTanzania,1
uniqueid_6651xTanzania,1
uniqueid_6652xTanzania,1
uniqueid_6653xTanzania,1
uniqueid_6654xTanzania,1
uniqueid_6655xTanzania,1
uniqueid_6656xTanzania,1
uniqueid_6657xTanzania,1
uniqueid_6658xTanzania,0
uniqueid_6659xTanzania,1
uniqueid_6660xTanzania,1
uniqueid_6661xTanzania,1
uniqueid_6662xTanzania,1
uniqueid_6663xTanzania,1
uniqueid_6664xTanzania,1
uniqueid_6665xTanzania,1
uniqueid_6666xTanzania,1
uniqueid_6667xTanzania,1
uniqueid_6668xTanzania,1
uniqueid_6669xTanzania,1
uniqueid_6670xTanzania,1
uniqueid_6671xTanzania,1
uniqueid_6672xTanzania,1
uniqueid_6673xTanzania,1
uniqueid_6674xTanzania,1
uniqueid_6675xTanzania,1
uniqueid_6676xTanzania,1
uniqueid_6677xTanzania,1
uniqueid_6678xTanzania,0
uniqueid_6679xTanzania,1
uniqueid_6680xTanzania,1
uniqueid_6681xTanzania,1
uniqueid_6682xTanzania,1
uniqueid_6683xTanzania,1
uniqueid_6684xTanzania,1
uniqueid_6685xTanzania,0
uniqueid_6686xTanzania,1
uniqueid_6687xTanzania,1
uniqueid_6688xTanzania,1
uniqueid_6689xTanzania,1
uniqueid_6690xTanzania,1
uniqueid_6691xTanzania,1
uniqueid_6692xTanzania,1
uniqueid_6693xTanzania,1
uniqueid_6694xTanzania,1
uniqueid_6695xTanzania,1
uniqueid_6696xTanzania,1
uniqueid_6697xTanzania,1
uniqueid_6698xTanzania,1
uniqueid_6699xTanzania,1
uniqueid_6700xTanzania,1
uniqueid_6701xTanzania,1
uniqueid_6702xTanzania,1
uniqueid_6703xTanzania,1
uniqueid_6704xTanzania,1
uniqueid_6705xTanzania,1
uniqueid_6706xTanzania,1
uniqueid_6707xTanzania,1
uniqueid_6708xTanzania,1
uniqueid_6709xTanzania,1
uniqueid_6710xTanzania,1
uniqueid_6711xTanzania,1
uniqueid_6712xTanzania,1
uniqueid_6713xTanzania,1
uniqueid_6714xTanzania,1
uniqueid_6715xTanzania,1
uniqueid_6716xTanzania,1
uniqueid_6717xTanzania,1
uniqueid_6718xTanzania,0
uniqueid_6719xTanzania,1
uniqueid_6720xTanzania,1
uniqueid_6721xTanzania,1
uniqueid_6722xTanzania,1
uniqueid_6723xTanzania,1
uniqueid_6724xTanzania,0
uniqueid_6725xTanzania,1
uniqueid_6726xTanzania,1
uniqueid_6727xTanzania,1
uniqueid_6728xTanzania,1
uniqueid_6729xTanzania,1
uniqueid_6730xTanzania,1
uniqueid_6731xTanzania,1
uniqueid_6732xTanzania,1
uniqueid_6733xTanzania,1
uniqueid_6734xTanzania,1
uniqueid_6735xTanzania,1
uniqueid_6736xTanzania,1
uniqueid_6737xTanzania,1
uniqueid_6738xTanzania,1
uniqueid_6739xTanzania,1
uniqueid_6740xTanzania,1
uniqueid_6741xTanzania,1
uniqueid_6742xTanzania,1
uniqueid_6743xTanzania,1
uniqueid_6744xTanzania,1
uniqueid_6745xTanzania,1
uniqueid_6746xTanzania,1
uniqueid_6747xTanzania,1
uniqueid_6748xTanzania,1
uniqueid_6749xTanzania,1
uniqueid_6750xTanzania,1
uniqueid_6751xTanzania,1
uniqueid_6752xTanzania,1
uniqueid_6753xTanzania,1
uniqueid_6754xTanzania,1
uniqueid_6755xTanzania,1
uniqueid_6756xTanzania,1
uniqueid_6757xTanzania,1
uniqueid_6758xTanzania,1
uniqueid_6759xTanzania,1
uniqueid_6760xTanzania,1
uniqueid_6761xTanzania,1
uniqueid_6762xTanzania,1
